CRN,first,last,company_name,employed_since,EDUCATION,no_of_connections,social_sentiment 
7406715212,Mittie,Gregory,Miller LLC,2015,2,457,-1
5131540367,Frances,Becker,Batz-Maggio,2017,1,897,1
5179326013,Marc,Cortez,"Emmerich, Hilpert and Stamm",2013,1,546,1
7655331550,Erik,Terry,Erdman Inc,2016,2,799,1
588102118,Zachary,Mendoza,Brakus-Padberg,2017,3,382,1
1805836905,Lydia,McCormick,Abshire Group,2012,2,976,1
888389256,Jose,Alvarado,Kemmer Inc,2012,2,696,1
6027408422,Cody,Martinez,"Friesen, Daugherty and Tillman",2013,1,694,1
7557058050,Christopher,Frank,"Weissnat, Marks and Kohler",2012,3,672,-1
7385752288,Frances,Romero,Fisher Inc,2011,2,22,1
2102465944,Mary,Fitzgerald,Braun-Fahey,2013,1,250,1
9244606258,Paul,Murphy,McCullough LLC,2011,1,539,0
3973253323,Jessie,Bates,"Jones, Corwin and Abernathy",2016,1,51,1
7965062251,Sarah,Torres,"Schimmel, Auer and Carroll",2016,3,838,1
9217194399,Milton,Shaw,"Raynor, Douglas and Dibbert",2017,1,25,1
4225404225,Chad,Cox,Effertz LLC,2015,1,4,1
6358463689,Bertie,Robbins,Mann-Metz,2016,2,317,1
6840037005,Julian,Fernandez,"Hegmann, Jacobi and Cruickshank",2012,1,597,1
8507059388,Helen,Simmons,"Heller, Frami and Robel",2013,2,561,1
873675400,Beatrice,Stewart,Mante Group,2016,2,914,-1
770544023,Myrtie,Warren,Hickle-Deckow,2015,1,738,1
3006574480,Bryan,Aguilar,Koelpin-Mosciski,2015,2,458,1
4524062033,Joe,Patterson,Ledner Inc,2015,1,707,1
5325012161,Joseph,Garcia,"Bernier, Pacocha and Moore",2015,3,299,1
3557116304,Theresa,Schultz,DuBuque and Sons,2014,1,129,1
7920308952,Francisco,Richardson,Feeney-Kovacek,2017,2,630,-1
4827112651,Seth,Becker,"Waters, McDermott and Kohler",2014,2,463,1
4926781605,Marcus,Holmes,"Pollich, Schroeder and Buckridge",2017,3,434,-1
4698362308,Eunice,Schultz,"Emmerich, Barrows and Dicki",2017,1,38,1
4511943306,Sam,Vasquez,"Kiehn, Denesik and Farrell",2016,2,204,1
8163619758,Kyle,Rhodes,Cassin Group,2014,2,456,1
3420671219,Verna,Gibbs,Strosin Group,2015,2,118,1
1131592549,Sally,Santos,"Veum, Paucek and Collier",2013,1,330,-1
5712762565,Lina,Pratt,Fahey and Sons,2013,1,828,-1
2135223625,Ella,Barker,Hoeger and Sons,2014,1,192,1
924090410,Rose,Jones,Haag-Mosciski,2011,1,6,0
6557209004,Maggie,McKinney,Schinner and Sons,2012,2,718,1
9351901629,Jeffrey,Evans,"Rippin, Goodwin and Stoltenberg",2013,2,731,0
8788392269,Clayton,Blake,Streich-Morar,2015,1,535,1
3379077484,Gordon,Owens,"Price, Boehm and Volkman",2012,2,363,0
1403098401,Owen,Duncan,"Rempel, King and Gorczany",2017,3,15,1
5306371646,Ada,Gill,Mertz and Sons,2013,2,120,1
1318331908,Cameron,Gibson,O'Reilly-Pfeffer,2014,2,580,0
8648192645,Marc,Lyons,Rice-Boehm,2013,2,652,1
778425435,Earl,Logan,"Wiegand, Fay and Hills",2017,1,732,1
3531933344,Leona,Bishop,"Rippin, Padberg and Roob",2017,3,273,1
3133519166,Adelaide,Hopkins,VonRueden LLC,2012,1,287,1
8389555355,Aiden,Tucker,Heller LLC,2015,2,929,0
3188094370,Chris,Thompson,Pouros Inc,2011,3,125,-1
4369297149,Alexander,Vaughn,Kirlin and Sons,2014,1,151,1
1589924786,Janie,Joseph,Adams LLC,2015,2,880,0
2261658896,Agnes,Rodriguez,Hackett and Sons,2016,2,547,1
3126990833,Alejandro,Summers,"Baumbach, Flatley and DuBuque",2011,3,464,1
4974427497,Lura,Harvey,Bauch Inc,2014,1,395,1
4638529750,John,Rivera,Lowe-Ruecker,2014,1,284,0
5853207594,Sam,Simon,"Connelly, Considine and Luettgen",2011,1,326,1
7617184525,Nathan,Robbins,Wuckert Inc,2012,2,469,0
9672658731,Abbie,Blair,"Ruecker, Zulauf and Price",2014,1,318,-1
2583363021,Adam,Simmons,"Hoeger, Denesik and Harber",2014,2,553,0
7309964701,Christian,Love,Stoltenberg-Buckridge,2017,1,764,1
1533487927,Owen,Owens,Satterfield and Sons,2014,2,278,1
2798877487,Blake,Armstrong,DuBuque-Kunze,2012,2,461,-1
1238743425,Devin,Quinn,Rutherford LLC,2015,2,861,0
9493949757,Maude,Dunn,Wisoky-Veum,2011,2,913,1
6117378513,Elnora,Porter,O'Hara-Waelchi,2013,1,525,1
3715032491,Corey,Perry,Cassin Group,2016,1,529,1
6132599624,Linnie,Lane,Braun-Kris,2017,2,14,-1
8090725284,Elva,Horton,Cormier Inc,2016,2,56,1
233413906,Lester,Obrien,Weissnat Inc,2016,2,412,-1
7060954998,Cecilia,Stevens,"Miller, Langworth and Champlin",2013,1,511,0
9803956046,Beulah,Logan,"Rogahn, Gerhold and Feest",2011,1,791,0
4139793674,Joel,Oliver,Jenkins-Barton,2013,3,876,-1
7169749462,Lela,Hale,"Becker, Halvorson and Corwin",2014,3,79,-1
9141794356,Betty,Sims,Gorczany Group,2012,1,136,1
9303347191,Steve,Dunn,Hauck-Walker,2014,2,171,1
9507940867,Ellen,Ray,"Reilly, Morar and Abernathy",2014,1,812,1
5106014703,Barry,Roy,Kunde LLC,2015,2,635,1
9884189615,Ethan,Mendez,Yundt Inc,2012,3,452,1
566720005,Michael,Fleming,"McLaughlin, Gislason and O'Kon",2013,3,730,-1
841397740,Lou,Wells,Schaden Group,2016,2,117,-1
6141619818,Jean,Wright,King-Green,2012,1,46,0
7406909931,Jose,Torres,Schiller Inc,2013,2,106,0
4128289744,Jose,Gonzales,"McKenzie, McDermott and Hegmann",2011,2,304,1
6796174064,Lena,Hunt,"Grimes, Spencer and Cummings",2012,2,49,-1
8493724327,Millie,White,"Mohr, Larson and Armstrong",2014,2,671,1
2261740887,Steven,Chandler,"Grady, Altenwerth and Reilly",2014,3,129,1
6349072852,Joshua,Strickland,Koch Inc,2015,2,988,1
7124517889,Vernon,Gill,Koss and Sons,2014,3,3,1
4061489317,Ophelia,Dennis,Kohler LLC,2014,2,93,1
2206407731,Grace,Todd,"Considine, Lesch and Mosciski",2016,2,355,1
1576783261,Melvin,Phillips,"Gerlach, Kuhn and Buckridge",2011,1,875,0
7291543147,Frances,Chandler,Schimmel Group,2012,1,854,1
8085226983,Elizabeth,Curtis,Predovic-Greenfelder,2017,2,990,0
8182048261,Caroline,Arnold,Marks Inc,2016,2,239,1
6504998397,Nellie,Burke,"Ledner, Frami and Bailey",2014,2,24,0
621003698,Charlie,Drake,"Sauer, Braun and Krajcik",2011,1,538,1
3182968573,Blake,Lawson,Balistreri Group,2013,2,862,1
1281563376,Susie,Greer,Trantow LLC,2014,1,644,1
8930505906,Eleanor,Pope,Klocko Inc,2015,3,838,0
6657875125,Rebecca,May,Gerlach-Larkin,2012,1,175,-1
8202648638,Rose,Harrison,"King, Kuhlman and Volkman",2011,2,100,-1
7472570436,Lois,Norton,"Jacobi, Miller and Konopelski",2013,1,350,1
6376664448,Jackson,Hudson,"Schulist, Kub and Vandervort",2017,2,359,1
1389700902,Evan,Gonzales,"Bode, Spinka and Erdman",2011,3,943,0
3579380273,Cole,Cortez,Reinger-Leffler,2013,2,44,1
461968322,Lois,Blake,Schiller Group,2011,2,696,0
1639270446,Anthony,Mann,Bogisich-Ferry,2013,2,1,0
8167142537,Louis,Simon,"Beier, Kihn and Gerhold",2011,1,553,1
5548092380,Catherine,Sanders,Deckow Inc,2014,1,633,0
6850352792,Myra,Higgins,"Doyle, Ritchie and Gottlieb",2011,2,78,0
2936400385,Isabelle,Mack,Roob Group,2012,1,943,1
2461657281,Melvin,Hoffman,Koss LLC,2016,2,844,1
7130697161,Clifford,Terry,Rice Group,2017,1,454,1
102351652,Jason,Paul,Wehner-Dietrich,2015,1,251,0
3672479929,Della,Quinn,"Hansen, Weissnat and Stroman",2013,2,377,1
4484150022,Charlie,Freeman,Eichmann and Sons,2014,1,90,1
5472675391,Lela,Ryan,Hickle-Goodwin,2013,2,640,1
522177591,Bertie,Little,Schumm-Turcotte,2017,1,668,-1
6799755503,Minnie,West,"Heller, Harris and Herman",2012,1,876,-1
1891502380,Jordan,Burke,Brown-Yundt,2015,4,876,1
3370795234,Luke,Freeman,Beier Inc,2011,3,692,1
2033594715,Victoria,Kennedy,Nienow Group,2015,3,62,1
9923555425,Mitchell,Fitzgerald,Gutmann Group,2011,2,155,1
6537043966,Beulah,Ramirez,Hahn-Adams,2016,1,487,0
9825510228,Jeanette,Logan,"Robel, Roberts and Leuschke",2013,2,18,1
538951661,Joel,Foster,Prohaska Inc,2013,2,325,1
7699899443,Manuel,Logan,Hayes-Hane,2016,2,175,-1
4136666193,Addie,Cannon,Kuhlman Inc,2015,2,437,0
7591620906,Bettie,Curtis,Spinka Group,2012,1,732,1
5527264775,David,Lamb,Smith-Abbott,2016,2,51,-1
1487540287,Nathan,Clarke,"Marks, O'Conner and Jerde",2016,2,524,1
2418796814,Leroy,Hunt,Steuber Inc,2011,2,229,1
3792695423,Maggie,Matthews,"Lowe, Haley and Leffler",2016,3,837,1
2378322554,Irene,Franklin,Bednar-Batz,2014,2,400,1
8694160495,Phoebe,Hampton,"Harris, Cassin and Kovacek",2016,1,526,0
8512722984,Norman,Hughes,Koepp LLC,2011,1,946,-1
5071826863,Myrtle,Stephens,"Marvin, Bosco and Corkery",2015,2,510,1
4165574565,Glenn,Sutton,Pfeffer Inc,2016,3,614,1
2080185798,Aiden,Colon,Doyle-Dicki,2012,1,634,-1
9186873844,Belle,Clark,Jaskolski Inc,2012,2,145,0
4510100512,Hallie,Patterson,Yost and Sons,2011,3,972,1
594427818,Ronnie,Osborne,"Beatty, Padberg and Rippin",2012,2,812,1
8717901047,Susie,Marsh,Terry-Little,2012,3,103,1
965079693,Anne,Ramirez,Marquardt LLC,2013,2,233,1
4101402312,Chris,Garza,Jacobson-Cartwright,2017,2,429,1
2281090836,Lillian,Ward,"Bailey, Huels and Metz",2016,2,824,1
392117499,Scott,Webster,Tromp and Sons,2015,3,321,0
4352300252,John,Wade,"Roob, Price and Brown",2015,1,388,0
6325748569,Verna,Nash,Roberts and Sons,2013,2,713,-1
9309155412,Stella,Sullivan,Borer Group,2017,2,963,1
6908402876,Trevor,Hughes,Hermiston and Sons,2016,2,336,0
4208664962,Myra,Johnston,Ondricka Inc,2015,1,90,0
2436099708,John,Adkins,"Herman, Bradtke and Swift",2013,1,241,0
3766431881,Ollie,Adkins,"Morissette, Bayer and Prosacco",2014,2,5,1
8886436070,Pauline,Wise,Borer and Sons,2011,2,295,-1
4949522157,Connor,Green,"Altenwerth, McGlynn and Rath",2014,2,950,-1
567450368,Lula,Gill,"Rowe, Zieme and McClure",2013,1,639,1
1724331376,Joseph,Graham,Metz Inc,2015,1,284,1
8566132609,Isabella,Chapman,"Feest, O'Reilly and Goyette",2017,2,140,1
333704270,Sylvia,Jensen,Mueller LLC,2016,1,615,1
6618807490,Brian,Lyons,King Group,2014,1,270,0
3567811276,Eleanor,Santiago,Howe Group,2014,2,455,0
2940905428,Charles,Cunningham,Rath-Glover,2017,1,917,1
5573812109,Cameron,Griffin,Daniel-Robel,2014,3,890,-1
3768226387,Olive,Shaw,Wisozk LLC,2015,3,966,1
2605458465,Rodney,McLaughlin,Kutch Group,2015,3,516,1
5946786436,Mabelle,Carroll,McGlynn Group,2014,3,711,-1
2169164396,Mollie,Burgess,Schuppe LLC,2013,2,153,0
5530883110,Julian,Miles,Runolfsson-Larson,2013,3,425,-1
4300095673,Ronald,Ramirez,"Tremblay, Jaskolski and Abshire",2016,2,6,-1
1545821051,Clayton,Cohen,"McGlynn, Hayes and Schamberger",2013,3,496,0
3296626943,Leona,Casey,Krajcik LLC,2016,3,713,1
1965149793,Flora,McKenzie,Hyatt-Ritchie,2016,3,388,0
2670578227,Brandon,Fields,Fritsch LLC,2011,2,633,1
6543046183,Jesus,Knight,"Hilpert, Goodwin and Wunsch",2015,2,938,0
279252915,Steve,Cain,Murphy LLC,2015,1,783,-1
6463305991,Isabella,Green,Gislason LLC,2012,2,531,0
9681679917,Willie,Boyd,"Spinka, Vandervort and Runte",2013,1,337,-1
4290918497,Tyler,Cobb,"Carter, Mills and Heller",2011,2,219,1
1155622623,Adelaide,Huff,Gerhold LLC,2017,2,433,1
3165380803,Willie,Rhodes,"Jerde, Kozey and Durgan",2012,2,530,1
2080175338,Anne,Wallace,Hackett and Sons,2013,3,747,0
7734762261,Lloyd,Cruz,Jerde-Feest,2014,1,39,1
3546009382,Hulda,Barber,Bechtelar-Schowalter,2015,1,958,1
2000968477,Cole,Graham,"Haag, Satterfield and Swift",2014,1,872,1
470222243,Tillie,Cross,Connelly-Bernhard,2015,1,754,0
1286058152,Sue,Riley,Marvin Group,2013,1,528,1
6466284942,Bobby,Rodgers,"Krajcik, Thiel and Batz",2017,3,487,0
5914656080,Albert,Marshall,"Heaney, Kiehn and Ankunding",2016,3,212,1
5794957927,Rose,Johnston,"Stamm, Wisoky and Hoeger",2017,2,126,1
1750093063,Brett,Castro,Crist-Fahey,2015,1,107,1
7203529194,Chad,Sherman,"Ernser, Gutmann and Lebsack",2016,2,153,0
8576040960,Ryan,Rivera,Torp Group,2015,3,191,1
1577507820,Lina,Townsend,"Watsica, Adams and Collins",2013,1,749,-1
5128831309,Eunice,Harper,Fay and Sons,2013,1,821,1
2766804226,Hettie,Nash,Huels-Dach,2012,2,101,1
4709689225,Thomas,Salazar,Bradtke-Bruen,2015,2,291,0
7810490902,Shawn,Fernandez,Reichert Group,2014,1,332,1
8749864157,Martin,Moreno,"Upton, Erdman and Purdy",2015,2,238,-1
3014535590,Jack,Kennedy,"Collins, Mills and Howell",2012,3,357,1
6199927405,Theodore,Luna,"Kiehn, Smith and Jakubowski",2015,2,444,1
5672761548,Victoria,Jimenez,VonRueden-Fritsch,2015,2,441,1
6443452106,Maurice,McCormick,Douglas-Gaylord,2013,1,485,1
4728659378,Joshua,Gibson,"Fritsch, Ziemann and Reilly",2016,3,752,1
2445831406,Norman,Cohen,Murazik Inc,2012,2,965,1
5712629785,Ophelia,Holland,Jacobs Inc,2012,1,270,1
780673148,Amanda,Graves,Mraz Group,2011,3,375,1
7360562091,Rodney,Morales,"Stracke, Friesen and Morissette",2017,1,437,1
9135290981,Sylvia,Garner,Kerluke-Zieme,2013,2,565,1
1483575289,Bess,Owen,Muller-Upton,2016,2,397,-1
9334779125,Eliza,Graham,"Rutherford, Koelpin and Conn",2011,3,920,0
8719831631,Theodore,Jensen,"Rodriguez, Harris and Ritchie",2015,3,830,1
6515175496,Evelyn,Alvarez,Rolfson LLC,2014,1,59,1
4293585120,Don,Rodriguez,Schneider-Davis,2015,2,107,1
7178332685,Clayton,Robbins,Hane Inc,2011,3,589,1
9766866328,Lewis,Castillo,Lynch LLC,2017,1,247,1
5712475017,Shane,Grant,Macejkovic and Sons,2016,1,215,1
6614037487,Linnie,Rose,Runolfsson-Mitchell,2016,2,824,1
7866643676,Julian,Cannon,Marquardt-Vandervort,2015,2,971,1
2065458149,Virginia,Tran,"Gusikowski, Feest and Smith",2014,3,308,-1
1549139482,Susan,Goodwin,Mitchell-D'Amore,2011,2,916,1
9232366025,Tom,Griffin,"Cruickshank, Kunze and Kohler",2012,2,784,1
4163887111,Russell,Bowman,Bradtke-Goldner,2013,1,194,0
3657895541,Estella,Valdez,Orn and Sons,2011,3,849,-1
3649743892,Rosa,Beck,"Wisozk, Hudson and Senger",2015,2,147,0
9701662772,Myra,Castro,Pfeffer Inc,2015,2,443,1
4473324329,Helena,Bowman,"Walsh, Nader and Ledner",2011,1,674,1
9037724204,Lucinda,Briggs,Heaney-Jerde,2017,1,582,1
2406993573,Edwin,Jensen,"Orn, Lehner and Crooks",2015,1,107,1
5288573125,Jackson,King,"Blanda, Luettgen and Jerde",2013,2,297,1
2563860235,Mattie,Hampton,Swaniawski Inc,2011,1,53,0
2439996137,Howard,Sanchez,"Nicolas, Wintheiser and Waters",2011,3,226,0
7092456961,Jimmy,Greer,Grant-Brakus,2014,2,31,0
215245270,Frank,Nunez,Larkin Inc,2011,2,652,-1
5390338507,Bess,Houston,Torp Group,2014,2,735,0
9304410327,Ethan,Reyes,"Swift, Yundt and Sawayn",2013,1,991,0
1635473210,Hannah,Smith,Kub Group,2013,1,675,1
8378036432,William,Clarke,"Hudson, Schmidt and Monahan",2012,2,550,-1
83219932,Olga,Curtis,"Hettinger, Watsica and Schmitt",2015,2,597,0
5838359235,Effie,Hopkins,Cruickshank-Barrows,2016,2,52,0
2209027064,Walter,Dixon,Kuphal-Heaney,2012,3,926,1
8646786100,Manuel,Moreno,"Gottlieb, Ryan and Hoppe",2011,3,458,1
1318492787,Lee,Cannon,"Morissette, Harris and Steuber",2014,1,136,-1
6356690484,Millie,Collins,Rempel-Spinka,2013,2,709,1
856203430,Sue,McGee,"Stroman, Roob and Gutmann",2017,1,53,1
7121315243,Cynthia,Watson,Feeney-Greenholt,2015,2,420,-1
6625724743,Rosie,Medina,Schoen-Goodwin,2012,1,139,1
4911352195,Rosa,Newton,"Bednar, Ankunding and VonRueden",2013,2,2,1
889083240,Oscar,Lyons,Leffler-Senger,2015,2,795,0
2917507228,Birdie,Lindsey,"Fadel, Spinka and Deckow",2017,1,604,1
9544537587,Seth,McCormick,"Schumm, Satterfield and Rippin",2011,1,969,1
2922869591,Lottie,Lamb,Wuckert-Schumm,2012,1,371,1
4622221389,Michael,Diaz,"Thiel, Ritchie and Rogahn",2013,2,365,1
9787015174,Bernice,Fowler,Olson-Glover,2014,1,778,1
8022564382,Adam,Douglas,Kshlerin-Purdy,2012,3,598,1
1170216825,Norman,Salazar,"Hermiston, Lynch and Koch",2013,3,662,-1
3030653812,Noah,Holt,"Powlowski, Schmeler and Gibson",2017,2,760,1
5931098756,Vernon,Thompson,"Ledner, Daugherty and Rath",2013,3,737,1
1785252827,Nettie,Tyler,Doyle-Kuvalis,2012,3,366,0
877778105,Miguel,Benson,Kuphal LLC,2013,1,121,-1
4496749030,Lillie,Lynch,Bradtke Group,2017,1,237,1
5210561004,Albert,Graves,"Treutel, Kiehn and Nolan",2013,1,742,0
3685717370,Rhoda,Gray,"Donnelly, Blanda and Osinski",2014,1,650,0
4241031509,Leila,Wilkins,"Ebert, Stark and Purdy",2011,2,198,1
5794723546,Millie,Houston,Ryan-Muller,2013,3,370,1
5835335089,Thomas,Moran,"Pollich, Upton and Kling",2016,2,543,-1
7961517517,Lucile,Schmidt,"Grant, Waters and Rath",2015,3,607,1
4173641629,Leonard,West,Kuvalis-Heller,2015,1,231,0
2591772244,Olga,Bass,Walter Inc,2013,3,935,1
8352905000,Kenneth,Gomez,Dickens and Sons,2013,1,293,0
2788124092,Chase,Reid,Murphy-Nolan,2012,2,422,1
4085447490,Elnora,Nelson,Kuphal Group,2015,2,825,-1
2614233125,Lewis,Gill,Roberts Group,2012,1,167,1
5638031246,Johnny,Moran,Walter Inc,2011,3,310,1
1413611779,Etta,Barton,Harber-Bosco,2016,2,481,1
8920720153,Lida,McGuire,"Dooley, Considine and Ward",2015,1,927,1
9423242305,Esther,Buchanan,McDermott-Walsh,2016,2,578,0
7099309222,Ruth,Perkins,Goldner-Wiegand,2016,3,383,0
6125590178,Donald,Clarke,Nader-Schaefer,2015,1,761,1
5900036700,Emma,Lyons,Cartwright-Howell,2015,1,767,1
710891068,Phillip,Summers,"Crona, Jacobs and Dach",2013,1,654,-1
3056508876,Theresa,Bowman,"Rohan, Effertz and Goldner",2017,1,889,1
6599475117,Lucile,Bailey,Ernser-Cartwright,2016,1,285,-1
5412923226,Frances,Soto,Larkin Inc,2016,2,28,0
3761877337,Maggie,Ellis,Blick LLC,2012,3,339,1
8644691524,Ada,Simpson,"Farrell, Kreiger and Rempel",2015,1,731,1
1883623521,Derek,Medina,Cole Group,2015,1,925,1
1666277533,Annie,Herrera,"Hammes, Bahringer and Schuster",2015,2,919,1
9338204471,Elijah,Walton,"Fritsch, Torp and Block",2017,3,105,0
2910731340,Ruby,Hubbard,Strosin-Veum,2017,3,256,0
6644101761,Sarah,Ballard,"Ryan, Collier and Brekke",2017,2,695,1
356242885,Ruth,Bowman,Pagac-Jones,2012,1,149,1
5032077332,Dorothy,Powell,"Cummerata, Luettgen and Cole",2012,1,670,1
9897490386,Ella,Schultz,Jenkins Inc,2014,1,138,-1
6214064693,Sophie,Carroll,Kovacek and Sons,2014,2,91,1
4128478874,Landon,Franklin,Hand-Senger,2017,2,797,1
9138723746,Thomas,Klein,"Kuphal, Paucek and Mills",2017,2,397,0
3138469426,Joseph,Cobb,Weissnat-Prosacco,2013,2,543,1
9123366744,Kyle,Stewart,Wintheiser Group,2014,3,609,-1
6993653923,Emily,Jordan,"Douglas, Padberg and Gleichner",2017,2,311,1
2445524358,Lida,Guerrero,Hackett-Murray,2017,2,505,1
3026739498,Georgie,Burgess,Rolfson-Hackett,2011,3,330,1
4671403509,Mae,Kelly,Kub and Sons,2016,1,769,1
385441856,Shawn,Moss,Klein-Breitenberg,2011,1,969,1
6746565022,Viola,Rice,Douglas Inc,2017,2,360,-1
9426979835,Alexander,Henderson,Grady Inc,2015,1,559,1
2274188051,Nellie,Graham,Beahan-Jast,2011,1,193,1
145834867,Lizzie,Barker,Farrell LLC,2012,2,555,-1
6070063669,Lida,Rice,Flatley Inc,2011,2,630,1
3529059353,Caroline,Stone,Beatty-Jenkins,2016,2,140,-1
5634435774,Keith,Briggs,Crooks-McLaughlin,2015,2,113,1
9289535493,Theodore,Bates,Walsh-Davis,2015,1,885,-1
4056522949,Elizabeth,Alexander,Anderson and Sons,2016,1,552,-1
3710178919,Mabel,Hill,Waters Inc,2016,2,381,-1
9496797270,Verna,Beck,"Boyer, Williamson and Fritsch",2016,1,149,1
7218365695,Helena,Herrera,Will and Sons,2017,2,267,0
2072408127,Winifred,McKinney,"Labadie, Dickens and Schoen",2011,1,96,-1
7089245123,Tommy,Rodriquez,Yundt-Fisher,2011,2,130,0
7524956496,Todd,Henry,Weimann Inc,2011,3,762,-1
4757359115,Adam,Rodriguez,"Stracke, Paucek and Greenfelder",2017,1,313,0
9168106167,Amelia,Higgins,O'Conner Group,2013,2,660,-1
4033731179,Lucinda,Gomez,"Hickle, Lubowitz and Ritchie",2013,1,941,1
4746443612,Aiden,Waters,"Dach, Greenfelder and Walker",2017,2,353,1
5994300591,Louis,Clayton,McKenzie-Blick,2011,2,46,1
2146060151,Loretta,Cole,"Considine, Rohan and Olson",2011,3,927,0
1110686384,Ethel,Barton,Rolfson-Greenholt,2015,2,297,-1
5963171542,Ellen,Fuller,Krajcik Group,2014,3,556,-1
6204496102,Jordan,Day,Schuppe-Donnelly,2015,1,464,1
9696079363,Elijah,Hill,"Nolan, Harris and Lynch",2015,1,320,0
9021789532,Grace,Henderson,"Gaylord, Durgan and Nolan",2011,3,932,1
3653344112,Mittie,Hopkins,"O'Conner, Bode and Dietrich",2011,1,181,1
3749917,Laura,McKenzie,"Trantow, Ankunding and Lakin",2017,1,50,1
6048301883,Roxie,Torres,Terry-Jaskolski,2014,1,77,0
7945115120,Nathan,Garner,Ritchie-Stanton,2016,1,84,-1
9558731127,Elva,Palmer,"Schmeler, Green and Collier",2015,3,766,1
482675193,Jeffery,George,Collins-Dach,2011,1,622,1
4904958851,Sarah,Reyes,"Hane, Stroman and Krajcik",2017,2,863,1
5886193311,Christina,Castro,"Abshire, Berge and Johnston",2013,1,989,0
3677914034,Agnes,Salazar,Bauch-Kuvalis,2013,1,641,-1
5770557132,Lura,Reynolds,Ortiz and Sons,2015,1,247,1
8310147676,Antonio,Riley,Champlin-Leuschke,2015,2,877,0
2389550382,Marion,Schwartz,Cassin-Quigley,2012,3,181,1
50646667,Chris,Copeland,Kiehn Inc,2014,1,508,1
8938970499,Ian,Parker,Schroeder Inc,2016,1,174,1
8852605350,Thomas,McDonald,Hudson-Wilkinson,2013,2,302,1
1108665828,Winifred,King,"Nikolaus, Toy and Schmidt",2011,1,387,1
7747873255,Steven,Allison,Davis-Schmeler,2016,1,355,-1
4020085949,Annie,Hoffman,Gibson Group,2014,2,537,1
5721915775,Estelle,Keller,"Harris, Homenick and Goldner",2015,3,983,-1
9710936826,Jeffery,Guzman,Carter-Flatley,2016,1,293,1
7570195478,Johanna,Singleton,Okuneva-Goldner,2016,1,628,1
391822787,Gene,Smith,Johnston Group,2013,2,619,1
3618211108,Harold,Underwood,Parisian Group,2015,1,97,1
998760738,Cornelia,Santiago,Legros Inc,2017,2,245,1
1496430562,Angel,McCormick,"Dibbert, Kling and Fay",2013,1,517,-1
3333726895,Devin,Moreno,"Herzog, Beatty and Reynolds",2013,3,967,1
5363772370,Ada,Hayes,Wyman and Sons,2011,2,506,1
9389318705,Mayme,Erickson,"McLaughlin, Boyer and Koepp",2016,3,464,1
6081635107,Peter,Floyd,Bosco-O'Reilly,2013,2,451,1
3245515132,Isaiah,Clayton,O'Keefe-Hackett,2012,1,19,1
97882555,Derrick,Owen,"Jacobs, Grant and Langosh",2014,2,912,-1
9446387113,Hester,Duncan,Swaniawski-Anderson,2014,3,873,-1
9842461793,William,Hoffman,"Kassulke, Reynolds and Crist",2015,1,168,-1
9398044216,Verna,Hogan,Cole Inc,2013,2,998,1
7837631198,Roxie,Castillo,West-Mayer,2014,2,728,1
5414050751,Brandon,Austin,Reilly Inc,2014,2,111,1
